,ReviewID,Reviewer Name,Review,Date-of-Review,Sentiment
147,846361138,Diane H,"I just found myself waiting for it to get better through the first half, and then waiting for it to be over through the last half. I was really let down. The original was my son's very first movie at a theater and had to be our favorite movie when he was little. And then we had it on VHS and watched it a million times. And then we had it on DVD and watched it a million more times. We know every word. The original was one of the best Disney movies ever, in my opinion. So, when we heard about the remake 25 years later we were excited and went to see it together again. The effects are nice, but they're not, because the characters lacked the heart and emotion and humor of the first film. It just wasn't the same at all. And Scar's character was completely different. You know, some movies just shouldn't be remade. Thumbs sadly down... way down. :(  ",2019-08-22T02:16:06.982Z,0.0
148,eb86e6d6-4851-4b4d-a3de-654a2f929aaf,Nazila,It was so amazing. It was as if the animals were real.,2019-08-22T02:04:45.087Z,1.0
149,3523E48F-7923-4C0D-A88F-0971D444626C,Trish,it was a Charming remake of a Disney classic. a bit of a snooze as far as the storyline since I already know it. Beautiful scenery of Africa and the wild animals.,2019-08-22T02:02:59.410Z,1.0
150,a5870276-30c2-4cc9-82c4-436032852be5,Martha,It was a great movie,2019-08-22T01:33:32.204Z,1.0
151,EB38B9DC-F2E4-4385-9F7B-4C643396A093,Team JHO,"Good family movie with learning situations, and lots of emotions from sadness to pride and happiness! We loved it!",2019-08-22T01:32:48.714Z,1.0
152,8A60BA13-1D5A-47FB-9363-E9736BBEB920,Lisa,So similar to the 90s version! I loved the actors and having the original Scar voice him again was incredible!,2019-08-22T01:27:52.133Z,1.0
153,f26fbca3-86c1-4ec9-916c-696e0d2493bb,kathy,The Lion King is very good movie! Beautiful land with all of animals.,2019-08-22T01:24:01.224Z,1.0
154,623CCD25-28E4-485A-A8BC-8703C1DCA745,Carol,"I wish I would’ve seen it when it first came out, so I would not have listened to so much hype.  Since I did wait, I compared it with the earlier versions and was left disappointed.  We were no longer surprised by the scenes & two of the iconic songs.  We were left with the same antagonist. It wasn’t a bad film, it just did not live up to the hype.",2019-08-22T01:17:30.192Z,1.0
155,b516d5ba-a073-4fe5-9116-bcc08fc9efb5,Joan,Absolutely spectacular!!!,2019-08-22T00:56:29.933Z,1.0
156,2c8aab37-30b7-4253-9527-d405db04b68e,Cynthia M. W,"I loved the animals.  I missed a few of my favorite parts, but know that the movie should not be 100 like the animated version.",2019-08-22T00:42:17.789Z,1.0
157,df20cd4f-0576-448d-bb4b-f1c21cc30285,Tom,Great movie. Very well produced.,2019-08-22T00:26:28.803Z,1.0
158,47ce4bb3-5983-436c-883a-6b7f03434344,Karen M,We were emotionally involved from the beginning! The movie had an agenda of tolerance and acceptance which was evident from the beginning.  Both my husband and myself were more engaged than expected and the movie had the effect of following us a day after seeing it.  We recommended seeing it to our friends although we felt it may not be appropriate for young viewers.,2019-08-22T00:23:03.874Z,1.0
159,21452b45-4c3e-424f-ad5a-cd1081d818aa,Carrie,well my granddaughter and I watched it at the movie and then I came home and rented the original and she loved the one at the theater the real life one much better it was amazing I cried,2019-08-21T23:29:09.639Z,1.0
160,9ac3d82e-9abf-48c2-bee7-e4a6774f2e14,Winston Crockett,"Not super good. No emotion. It seemed like it was dubbed by a kid and his dad for the most part, very bland, very choppy, seemed like little effort went into it. Too bad really, or maybe I was just too excited going into it. I thought it was a shell of what the cartoon version is. Similar in most ways.",2019-08-21T23:27:51.510Z,0.0
161,977264990,Marco P,A visual miracle. A masterpiece made even better. Standing ovation,2019-08-21T23:18:44.639Z,1.0
162,35d3dbef-25a3-4b08-b225-7dfa48b057af,Jamie,This beautiful story presented with VERY life-like animals was almost technically perfect. I enjoyed every minute of it!,2019-08-21T23:06:44.649Z,1.0
163,B31A73BF-FE89-414C-B83B-467170B1E31D,Avani K,Beautiful remake of a classic!,2019-08-21T22:20:27.426Z,1.0
164,978207354,Jack H,I thought it was a great modern adaptation of the original Lion King. A great thing about this film was that they changed enough of it for it to be different. My only complaint was young Simba's voice actor was not the best for the role.,2019-08-21T21:56:33.036Z,1.0
165,974999729,,It’s was ok I was expecting more ,2019-08-21T21:45:50.134Z,0.0
166,DF955006-76DE-4A1E-A192-5F4B7D18110C,Melissa,Awesome movie.  I noticed there were alot of deleted sceens in the movie from the original.  overall loved the movie.,2019-08-21T20:59:45.201Z,1.0
167,978207710,Guillermo F,"The emotional expressions within the 2019 remake are almost non-existent, yet the film looks absolutely stunning in terms of technological advancements in animation throughout the years. The original movie was a product of wonderful and captivating storytelling, but the remake tosses all of this aside by creating realistic-looking animals and scenery. The beauty of the original movie was beheld on the imagination and beauty of visuals, and while this film arguably does the same, it does so in a way that does not foster creativity or atmospheric wonder.",2019-08-21T20:17:23.239Z,0.0
168,BF80FAE2-60CE-4BC4-8C64-E8B2CC7D5370,not happy,"I, my children and grandchildren were disappointed. We are HUGE fans of the animated movie and my granddaughter said they forgot to say.....Not happy at all",2019-08-21T19:59:15.484Z,0.0
169,913470542,Antonio R,"Lion King re-imagining in 2019 is visually impeccable, it'll give goosebumps for fans (altough  could be seen cold  in some steps)  and it streghtens affection for the original masterpiece. ",2019-08-21T18:57:04.169Z,1.0
170,901013786,Lemon D,"Meh. Stick with the vastly superior The Lion King (1994). If I want reality, I'll watch a National Geographic documentary.",2019-08-21T18:17:33.554Z,0.0
171,530fdccd-347a-4f78-879b-1b3922c534fa,Mark,Lacked soul. Very dry voiceovers,2019-08-21T17:52:46.517Z,0.0
172,793516435,Mireira A,"Did this movie need to be turned into ""live action""? No. 
Was it still cool to see a photo realistic version? Definitely. ",2019-08-21T17:04:03.477Z,1.0
173,D693E209-B5E1-4728-8EBF-7FCEE0D1E05E,Cynthia,It was awesome! The animals looked so real. There was nothing to dislike about this movie. Loved it!,2019-08-21T16:10:09.865Z,1.0
174,70e43505-b737-422a-b055-4cd5896ef896,Shauna,I love the Lion King. I love how all the Disney movies are being all made real.,2019-08-21T15:49:41.664Z,1.0
175,977356531,Max P,"liked it, have a lot of nostalgia to the original one",2019-08-21T15:18:29.792Z,1.0
176,b9708b94-5791-4b9c-bec5-370f8db37f19,Edward,The only reason that I am giving 4 stars and not 5 is because my favorite childhood scene of the luau eat my buddy pumba was ruined by be our guest. Seriously Disney!,2019-08-21T15:15:31.206Z,1.0
177,ead3e9be-dacb-4234-9707-af1ac0220b8b,Richard,"For an older guy like myself, it was just OK",2019-08-21T15:05:47.884Z,0.0
178,978198611,Bassil O,"This movie is good but not amazing because it is a shot for shot remake of the 1994 one but somehow did better than the original  and is at the time of the review the 9th highest grossing movie of cinema history although not deserving it the. The scenes that the movie does change are weird and makes me question why like instead of Simba accidentally  sending some dust to Rafiki through wind. NOW Simbas hair lands on a leaf  and is eaten by a Giraffe and then it poops it out and a dung beetle rolls it to Rafiki and it breaks , but why was Rafiki looking at poop . Do you remember that scene where Rafiki  hits Simba on his heas and says that it doesnt matter because it is in the past that is GONE all GONE , but why it was the a moral of the story . Jon favreau   has made alot better the jungle book ( 2016 ) Iron Man and more this is easily the worst movie from him yet this guy helped make ENDGAME ...  ENDGAME  the actors who I will address are Beyonce and Seth Rogen . It felt like beyonce did not try at all but thrived in the scenes where she sang but it is the opposite for Seth Rogen he was an amazing actor but not a good singer . the last thing I will say is the jokes were funny especially the thats local were is it from right there joke .It was flawed but undeserving of the criticisms it is getting I would recommend  it best to watch with family . ",2019-08-21T14:43:33.628Z,1.0
179,010514bd-33d1-481e-999d-8f955c1c3aa8,Saila,There is no dislike. Loved the movie.,2019-08-21T14:12:19.391Z,1.0
180,913612782,,"Good but not great. The cartoon is better but I think this is a good way to introduce a new generation to this story. If nothing else, it was enjoyable for the music. Worth seeing if you go in with the proper mindset.",2019-08-21T13:37:23.959Z,0.0
181,d2fca18b-0034-4a01-a28f-0825ef13c34b,matt t,Amazing CGI version of the original!! The kept the same story and script and brought the animals to Real Life. A MUST SEE!!,2019-08-21T13:29:53.191Z,1.0
182,804847a7-f0d7-4664-90e1-90f7f7cc71a3,Hector M,"Movie was Good , just really wished they had Ed the hyena laughing just like in the original cartoon version lol",2019-08-21T13:17:51.237Z,1.0
183,978207337,Christian A,"Super Entertaining !  Good live action, good picture & more powerful lesson. This movie could be the one of the greatest movie of all time",2019-08-21T13:17:07.527Z,1.0
184,3B2E8FC3-1397-476B-8A04-626FE999CBD6,First L,"Shot for shot remake of the original. Some of the script seems forced, but Billy Eichner, Seth Rogen and nostalgia keep this film alive.",2019-08-21T12:52:35.634Z,0.0
185,7F1BD625-4DA5-4ADF-9480-8FE4EAA9DFAA,Candra R,"I enjoyed it. It stayed true to the original for the most part, and I still teared up when Mufasa died. Obviously, Beyonce had to spice up her songs a bit. But it wasn't over the top. I'd say mission accomplished. I'll be taking my 5yo next. 👍🏾",2019-08-21T10:22:02.812Z,1.0
186,429cd778-1789-4485-b8bd-e3322334a209,Ebony,"It was like watching the original movie, very well done. Nostalgia, great movie.",2019-08-21T08:55:18.406Z,1.0
187,CCD11EF7-B2C0-4347-84EB-F16E73DBA330,Christie Lynn,Excellent movie. Soundtrack off the hook,2019-08-21T08:11:18.419Z,1.0
188,3FD2DD27-6275-43B8-815C-EBDEAF31B02A,BK,"really underwhelmed, the music was a little slower paced then the originals, didnt give some of the characters the personality which took away from the movie and then that bullying phrase rewrite was total garbage..",2019-08-21T06:54:39.061Z,0.0
189,978207104,Liam C,"Amazing, the best film ever made, Hakuna Matata",2019-08-21T06:40:16.833Z,1.0
190,2CC62806-888F-4022-97FA-70C5F6B09EE2,Leslie,It was a beautiful remake of a classic that brings tears and laughter. Could watch it on replay all day.,2019-08-21T06:26:24.717Z,1.0
191,978194708,David G,The original was my favorite movie but it has started to look dated.  ,2019-08-21T06:17:02.213Z,1.0
192,977406822,Gabriel B,this movie was good I liked it ,2019-08-21T05:08:30.719Z,1.0
193,C87585AD-785B-4BE7-9585-EA8E35C3B4A4,Melynda W,It felt like watching a nature documentary but with  out a narrator since all the animals could talk for themselves.  It follows the animated movie pretty closely.  I laughed out loud a few times.  Our family enjoyed it.,2019-08-21T05:03:01.806Z,1.0
194,76663E5A-85CC-4C1C-9F23-DFCE5C12D2DE,The Lion King,"Just enough of the original. some nice surprises. Music fidelity was a bit lacking, but that might have been the theater.",2019-08-21T04:16:02.686Z,1.0
195,C76FC74B-E4CA-4966-8BC6-D17F565F2D59,Jen,Second time for me with family excellent movie and still made me cry at the end just like the original!!,2019-08-21T03:24:40.912Z,1.0
196,974789179,Drew C,Poor remake of a classic. Lacked character and substance in every respect. ,2019-08-21T03:16:47.757Z,0.0
197,978206948,Kurt v,There was no need for another animated version that was almost a shot-for-shot remake of the original.  Billy Eichner and Seth Rogan were the best thing about this movie.,2019-08-21T03:07:29.102Z,0.0
198,926197930,Ladislao M,I thought this movie was good. Some parts felt rushed. I enjoyed the music in the movie.  The CGI was great and the visual effects were great as well. I really loved it. I give it a 9/10,2019-08-21T03:05:19.738Z,1.0
199,978116896,Miriam N,Pretty visuals but it lacks originality or substance.  ,2019-08-21T02:46:10.453Z,0.0
200,C7C784D0-E0DD-4365-9910-C08693072490,clint k,"I enjoyed this movie. they changed enough to be different from the original, but kept true to the important parts.",2019-08-21T02:28:57.313Z,1.0
201,8B947023-BF35-46B0-80A0-71BD27F2BD90,Jhalexuis,So sad. I wasn’t ready to have my heart broken again after all these years. But now I’m crystal clear HD,2019-08-21T02:24:48.049Z,1.0
202,978206913,Millie K,This movie was so sureal and amazing that you lwould think the animals are real and it was just one of the best Disney movie remakes period. ,2019-08-21T02:23:46.863Z,1.0
203,8274231D-6320-4D55-94E3-E69F21E32F22,Danny,me and my son loved it ...,2019-08-21T02:03:14.476Z,1.0
204,6eb61501-7ca9-4eea-b809-db2c4f71eedf,Dawn B,I liked the music arrangements and graphics.,2019-08-21T01:52:06.796Z,1.0
205,F95B6D55-DC10-4525-B5F8-50CA73442B9D,Latasha S,Meh. Didn’t need the live version.,2019-08-21T01:19:42.499Z,0.0
206,E12FFE72-FC33-406D-BEC3-D7C451A71AF8,Lauren R.,Good movie but didn’t live up to what we expected.,2019-08-21T00:41:49.442Z,0.0
207,96e706b3-e105-420a-8f6f-b42d764a14f3,Ruth,"The movie was the best! The animation is spectacular, absolutely beyond words! Such gifted artists at Disney. Loved every minute of it! A must see!",2019-08-21T00:20:56.134Z,1.0
208,978206778,Tracey E,"I positively loved watching this. This was my favorite animated film in the 90s and I watched it almost every single day of my childhood, so watching it come to life was simply magical. I guess some people were not pleased that it is almost exactly like the original, but that's what I loved about it. It made me nostalgic and so, so happy. The imagery throughout was so beautiful as well. My only real critique is that I thought a few of the voices didn't seem like the right fit, like Nala's, which didn't sound at all like the soft, sweet original voice, for example, and a couple of others. I also felt like some scenes were rushed or over too fast, but overall, this movie is a win for me. Love this movie now and forever.",2019-08-20T23:51:22.290Z,1.0
